640 1.45165946667 266841088 512897 0.9522587 32928656 564168
656 1.22090776667 320008957 538823 1.0324738 35480608 592688
672 1.32898553333 324583762 565389 1.0978829 38121368 621912
688 1.41986143333 369477071 592595 1.1762398 40919848 651840
704 1.8899711 361253352 620441 1.27626703333 43812220 682472
