19216 5.0575454 1.48535335
19280 5.04312645 1.49772855
19344 5.2984737 1.4963444
19408 5.1564952 1.5048719
19472 5.14440095 1.5234562
19536 5.22179115 1.5263401
19600 5.20451565 1.5232376
19664 5.25319935 1.5466142
19728 5.43771265 1.5485157
19792 5.32420815 1.57605435
19856 5.36948375 1.57174155
19920 5.55554005 1.57130155
19984 5.4633971 1.5872068
20048 5.41808295 1.59632575
20112 5.56296425 1.60575225
20176 5.58608075 1.62219925
20240 5.6146207 1.6268853
